Active,Agency,BraillePlates,City,CityCount,City_Related,CopyQuantity,Delivery,DeliveryCount,DescripNotes,FarePanel,Field 76,InternalNotes,LastPrintedLookup,LastSurveyedLookup,MonthPrinted,MonthPrintedCount,NonStopCity,NonStopLocation,Note600s,OverrideEffDate,PhoneID,ShelterNum,Sidenote,SignClassification,SignClassificationCount,SignEventCodeM,SignEventCodeP,SignEventCodeS,SignID,SignType,SignTypeCount,Status,StopDescription,Stop_id_suffix,Stops_CityF_Lookup,TIDFile,Tag,TempFlag,UNIQUEID,UseOldMakepoints,stp_511_id
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55362,,,Polesign,2630,M,P,S,3129,R22,2630,OK,"85th Ave. at G St., Oakland, NS W",,,,F22,No,1003990,,55362
Sort of,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-06,2603,,,,,54458,,,Polesign,2630,M,P,S,3130,R22,2630,To remove,"85th Ave. at International Blvd., Oakland, FS W",,,,,,1003910,,54458
Sort of,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-06,2603,,,,,57299,,,Polesign,2630,M,P,S,3131,R22,2630,To remove,"85th Ave. at International Blvd., Oakland, NS E",,,,,,1003920,,57299
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,51153,,,Polesign,2630,M,P,S,3132,R22,2630,OK,"8th Ave. at East 18th St., Oakland, FS N",,,,F22,No,1004040,,51153
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,57255,,,Polesign,2630,M,P,S,3133,R22,2630,OK,"8th Ave. at East 18th St., Oakland, NS S",,,,F22,No,1004050,,57255
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,55101,,,Polesign,2630,M,P,S,3134,R22,2630,OK,"8th Ave. at East 20th St., Oakland, NS S",,,,F22,No,1004060,,55101
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,59912,,,Polesign,2630,M,P,S,3135,R22,2630,OK,"8th Ave. at East 22nd St., Oakland, NS N",,,,F22,No,1004090,,59912
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,54550,,,Polesign,2630,M,P,S,3136,R22,2630,OK,"8th Ave. at East 22nd St., Oakland, NS S",,,,F22,No,1004080,,54550
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,59611,,,Polesign,2630,M,P,S,3137,R22,2630,OK,"8th Ave. at East 24th St., Oakland, NS N",,,,F22,No,1004100,,59611
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,54451,,,Polesign,2630,M,P,S,3138,R22,2630,OK,"8th Ave. at Foothill Blvd., Oakland, FS N",,,,F22,No,1004110,,54451
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,57355,,,Polesign,2630,M,P,S,3139,R22,2630,OK,"8th Ave. at Foothill Blvd., Oakland, NS S",,,,F22,No,1004120,,57355
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57911,,,Polesign,2630,M,P,S,3140,R22,2630,OK,"90th Ave. at Birch St., Oakland, NS W",,,,F22,No,1004200,,57911
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55176,,,Polesign,2630,M,P,S,3141,R22,2630,OK,"90th Ave. at Dowling St., Oakland, NS W",,,,F22,No,1004230,,55176
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57511,,,Polesign,2630,M,P,S,3142,R22,2630,OK,"90th Ave. at International Blvd., Oakland, FS E",,,,F22,,1004250,,57511
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,53375,,,Polesign,2630,M,P,S,3143,R22,2630,OK,"90th Ave. at International Blvd., Oakland, NS W",,,,F22,No,1004240,,53375
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57657,,,Polesign,2630,M,P,S,3144,R22,2630,OK,"90th Ave. at Olive St., Oakland, NS W",,,,F22,No,1004280,,57657
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55471,,,Polesign,2630,M,P,S,3145,R22,2630,OK,"90th Ave. at Plymouth St., Oakland, NS W",,,,F22,No,1004300,,55471
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57922,,,Polesign,2630,M,P,S,3146,R22,2630,OK,"90th Ave. at Walnut St., Oakland, FS E",,,,F22,,1004310,,57922
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59622,,,Polesign,2630,M,P,S,3147,R22,2630,OK,"98th Ave. at B St., Oakland, FS W",,,,F22,No,1004330,,59622
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55276,,,Polesign,2630,M,P,S,3148,R22,2630,OK,"98th Ave. at B St., Oakland, NS E",,,,F22,No,1004320,,55276
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59858,,,Polesign,2630,M,P,S,3149,R22,2630,OK,"98th Ave. at Bancroft Ave., Oakland, FS E",,,,F22,No,1004340,,59858
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,52655,,,Polesign,2630,M,P,S,3150,R22,2630,OK,"98th Ave. at Bancroft Ave., Oakland, NS W",,,,F22,No,1004350,,52655
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55472,,,Polesign,2630,M,P,S,3151,R22,2630,OK,"98th Ave. at Cherry St., Oakland, NS E",,,,F22,No,1004370,,55472
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57595,,,Polesign,2630,M,P,S,3152,R22,2630,OK,"98th Ave. at Cherry St., Oakland, NS W",,,,F22,No,1004380,,57595
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59822,,,Polesign,2630,M,P,S,3153,R22,2630,OK,"98th Ave. at Denslowe St., Oakland, NS E",,,,F22,No,1004400,,59822
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59923,,,Polesign,2630,M,P,S,3154,R22,2630,OK,"98th Ave. at E St., Oakland, FS E",,,,F22,No,1004430,,59923
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55431,,,Polesign,2630,M,P,S,3155,R22,2630,OK,"98th Ave. at E St., Oakland, NS W",,,,F22,No,1004440,,55431
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50167,,,Polesign,2630,M,P,S,3156,R22,2630,OK,"98th Ave. at Edes Ave., Oakland, FS N",,,,F22,No,1031650,,50167
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59833,,,Polesign,2630,M,P,S,3157,R22,2630,OK,"98th Ave. at Edes Ave., Oakland, FS S",,,,F22,No,1004450,,59833
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55030,,,Polesign,2630,M,P,S,3158,R22,2630,OK,"98th Ave. at International Blvd., Oakland, FS E",,,,F22,No,1004410,,55030
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,54411,,,Polesign,2630,M,P,S,3159,R22,2630,OK,"98th Ave. at International Blvd., Oakland, FS W",,,,F22,No,1004420,,54411
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,56685,,,Polesign,2630,M,P,S,3160,R22,2630,OK,"98th Ave. at Maddux Dr., Oakland, NS E",,,,F22,No,1004510,,56685
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55369,,,Polesign,2630,M,P,S,3161,R22,2630,OK,"98th Ave. at Maddux Dr., Oakland, NS S",,,,F22,No,1004520,,55369
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59456,,,Polesign,2630,M,P,S,3162,R22,2630,OK,"98th Ave. at Olive St., Oakland, NS E",,,,F22,No,1004540,,59456
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,53663,,,Polesign,2630,M,P,S,3163,R22,2630,OK,"98th Ave. at Olive St., Oakland, NS W",,,,F22,No,1004530,,53663
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,51137,,,Polesign,2630,M,P,S,3164,R22,2630,OK,"98th Ave. at Walnut St., Oakland, NS E",,,,F22,No,1004620,,51137
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55391,,,Polesign,2630,M,P,S,3165,R22,2630,OK,"98th Ave. at Walnut St., Oakland, NS W",,,,F22,No,1004610,,55391
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,58288,,,Polesign,2630,M,P,S,3166,R22,2630,OK,"Acalanes Dr. at 105th Ave., Oakland, NS N",,,,F22,No,1004700,,58288
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,53939,,,Polesign,2630,M,P,S,3167,R22,2630,OK,"Acalanes Dr. at Bergedo Dr., Oakland, NS E",,,,F22,No,1004710,,53939
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,51288,,,Polesign,2630,M,P,S,3168,R22,2630,OK,"Acalanes Dr. at Catron Dr., Oakland, NS S",,,,F22,No,1004730,,51288
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50287,,,Polesign,2630,M,P,S,3169,R22,2630,OK,"Adeline St. at 10th St., Oakland, NS N",,,,,No,1031540,,50287
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59683,,,Polesign,2630,M,P,S,3170,R22,2630,OK,"Adeline St. at 14th St., Oakland, NS N",,,,,No,1004770,,59683
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55494,,,Polesign,2630,M,P,S,3171,R22,2630,OK,"Adeline St. at 18th St., Oakland, NS N",,,,,No,1004810,,55494
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55721,,,Polesign,2630,M,P,S,3172,R22,2630,OK,"Adeline St. at 24th St., Oakland, NS N",,,,,No,1004860,,55721
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50211,,,Polesign,2630,M,P,S,3173,R22,2630,OK,"Adeline St. at 24th St., Oakland, NS S",,,,,No,1004850,,50211
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55473,,,Polesign,2630,M,P,S,3174,R22,2630,OK,"Adeline St. at 26th St., Oakland, NS N",,,,,No,1004880,,55473
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,52388,,,Polesign,2630,M,P,S,3175,R22,2630,OK,"Adeline St. at 26th St., Oakland, NS S",,,,,No,1004870,,52388
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,51818,,,Polesign,2630,M,P,S,3176,R22,2630,OK,"Adeline St. at 28th St., Oakland, FS S",,,,,No,1004900,,51818
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55479,,,Polesign,2630,M,P,S,3177,R22,2630,OK,"Adeline St. at 30th St., Oakland, NS S",,,,,No,1004910,,55479
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50549,,,Polesign,2630,M,P,S,3178,R22,2630,OK,"Adeline St. at 32nd St., Oakland, FS S",,,,,No,1031990,,50549
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50546,,,Polesign,2630,M,P,S,3179,R22,2630,OK,"Adeline St. at 32nd St., Oakland, NS N",,,,,No,1031950,,50546
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,50285,,,Polesign,2630,M,P,S,3180,R22,2630,OK,"Adeline St. at 7th St., Oakland, FS N",,,,,No,1031530,,50285
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59180,,,Polesign,2630,M,P,S,3181,R22,2630,OK,"Adeline St. at West Grand Ave., Oakland, NS N",,,,,No,1004950,,59180
Yes,ACTransit,,Oakland,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,53078,,,Polesign,2630,M,P,S,3182,R22,2630,OK,"Adeline St. at West Grand Ave., Oakland, FS S",,Oakland,,,No,9908190,,53078
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,54757,,,Polesign,2630,M,P,S,3183,R22,2630,OK,"Beaumont Ave. at MacArthur Blvd., Oakland, NS S",,,,F22,No,1005860,,54757
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,51885,,,Polesign,2630,M,P,S,3184,R22,2630,OK,"Cairo Road at Empire Road, Oakland, NS E",,,,F22,No,1006960,,51885
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,57221,,,Polesign,2630,M,P,S,3185,R22,2630,OK,"Capistrano Dr. at Almanza Dr., Oakland, NS N",,,,F22,No,1007080,,57221
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,52558,,,Polesign,2630,M,P,S,3186,R22,2630,OK,"Catron Dr. at Bergedo Dr., Oakland, NS W",,,,F22,No,1007110,,52558
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,54426,,,Polesign,2630,M,P,S,3187,R22,2630,OK,"Claremont Ave. at Mystic St., Oakland, NS N",,,,F22,No,1031080,,54426
Sort of,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-06,2603,,,,,55926,,,Polesign,2630,M,P,S,3188,R22,2630,To remove,"East 12th St. at 13th Ave., Oakland, FS W",,,,,,1008110,,55926
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,56447,,,Polesign,2630,M,P,S,3189,R22,2630,OK,"East 12th St. at 25th Ave., Oakland, FS E",,,,F22,No,1008150,,56447
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,51159,,,Polesign,2630,M,P,S,3190,R22,2630,OK,"East 12th St. at 25th Ave., Oakland, NS W",,,,F22,No,1008140,,51159
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,51858,,,Polesign,2630,M,P,S,3192,R22,2630,OK,"East 24th St. at 10th Ave., Oakland, NS E",,,,F22,No,1009310,,51858
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,52322,,,Polesign,2630,M,P,S,3193,R22,2630,OK,"East 24th St. at 10th Ave., Oakland, NS W",,,,F22,No,1009320,,52322
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,52652,,,Polesign,2630,M,P,S,3194,R22,2630,OK,"East 24th St. at 12th Ave., Oakland, NS E",,,,F22,No,1009330,,52652
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,51717,,,Polesign,2630,M,P,S,3195,R22,2630,OK,"East 24th St. at 12th Ave., Oakland, NS W",,,,F22,No,1009340,,51717
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,53633,,,Polesign,2630,M,P,S,3196,R22,2630,OK,"East 24th St. at 8th Ave., Oakland, NS W",,,,F22,No,1009350,,53633
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,50231,,,Polesign,2630,M,P,S,3197,R22,2630,OK,"Edes Ave. at 85th Ave., Oakland, NS E",,,,F22,No,1031490,,50231
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,50219,,,Polesign,2630,M,P,S,3198,R22,2630,OK,"Edes Ave. at 85th Ave., Oakland, NS W",,,,F22,No,1031480,,50219
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,59669,,,Polesign,2630,M,P,S,3199,R22,2630,OK,"Edes Ave. at 98th Ave., Oakland, FS E",,,,F22,No,1009560,,59669
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,53993,,,Polesign,2630,M,P,S,3200,R22,2630,OK,"Edes Ave. at 98th Ave., Oakland, NS W",,,,F22,No,1009570,,53993
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,55931,,,Polesign,2630,M,P,S,3201,R22,2630,OK,"Edes Ave. at Phelps St., Oakland, FS W",,,,F22,No,1009640,,55931
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,51899,,,Polesign,2630,M,P,S,3202,R22,2630,OK,"Edes Ave. at Tyler St., Oakland, NS W",,,,F22,No,1009650,,51899
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,55348,,,Polesign,2630,M,P,S,3203,R22,2630,OK,"Edes Ave. at Hale Ave., Oakland, OP NW",,,,F22,No,1009590,,55348
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,51191,,,Polesign,2630,M,P,S,3204,R22,2630,OK,"Edgewater Dr. at Hegenberger Road, Oakland, FS W",,,,F22,No,1009700,,51191
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,51554,,,Polesign,2630,M,P,S,3205,R22,2630,OK,"Edgewater Dr. at Pardee Lane, Oakland, FS N",,,,F22,No,1009730,,51554
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,52858,,,Polesign,2630,M,P,S,3206,R22,2630,OK,"Edgewater Dr. at Pendleton Way, Oakland, FS E",,,,F22,No,1009740,,52858
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55894,,,Polesign,2630,M,P,S,3207,R22,2630,OK,"Edgewater Dr. at Roland Way, Oakland, NS N",,,,F22,No,1009760,,55894
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,57499,,,Polesign,2630,M,P,S,3208,R22,2630,OK,"Empire Road at Coral Road, Oakland, FS N (98th Ave.)",,,,F22,No,1009900,,57499
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,59696,,,Polesign,2630,M,P,S,3209,R22,2630,OK,"Empire Road at Coral Road, Oakland, NS S (98th Ave.)",,,,F22,No,1009910,,59696
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,50488,,,Polesign,2630,M,P,S,3210,R22,2630,OK,"Estepa Dr. at Bergedo Dr., Oakland, FS W",,,,F22,No,1009960,,50488
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,59445,,,Polesign,2630,M,P,S,3211,R22,2630,OK,"Estepa Dr. at El Paseo Dr., Oakland, NS W",,,,F22,No,1009970,,59445
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,53210,,,Polesign,2630,M,P,S,3212,R22,2630,OK,"Fontaine St. at Fontaine Overpass, Oakland, FS S",,,,,No,1010120,,53210
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,51315,,,Polesign,2630,M,P,S,3213,R22,2630,OK,"Glen Ave. at Linda Ave., Oakland, NS N",,,,F22,No,1011410,,51315
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,58997,,,Polesign,2630,M,P,S,3214,R22,2630,OK,"Glen Ave. at Panama Ct., Oakland, NS E",,,,F22,No,1011420,,58997
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,52247,,,Polesign,2630,M,P,S,3215,R22,2630,OK,"Grand Ave. at Euclid Ave., Oakland, FS E",,,,F22,,1030950,,52247
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,50688,,,Polesign,2630,M,P,S,3216,R22,2630,OK,"Grand Ave. at Weldon Ave., Oakland, NS N",,,,F22,,1011890,,50688
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,55818,,,Polesign,2630,M,P,S,3217,R22,2630,OK,"Grand Ave. at Weldon Ave., Oakland, NS S",,,,F22,No,1011900,,55818
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,55612,,,Polesign,2630,M,P,S,3218,R22,2630,OK,"Grand Ave. at Wildwood Ave., Oakland, NS N",,,,F22,,1011910,,55612
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,58834,,,Polesign,2630,M,P,S,3219,R22,2630,OK,"Hassler Way at Oakport St., Oakland, NS E",,,,F22,No,1012360,,58834
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2020-08,2603,,,,,55025,,,Polesign,2630,M,P,S,3220,R22,2630,OK,"Hegenberger Loop at Hegenberger Road, Oakland, FS E (north intersection)",,,,F22,No,1012440,,55025
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,59919,,,Polesign,2630,M,P,S,3221,R22,2630,OK,"Hollis St. at 34th St., Oakland, NS S",,,,F22,No,1013160,,59919
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,51227,,,Polesign,2630,M,P,S,3222,R22,2630,OK,"Lakeshore Ave. at East 18th St., Oakland, NS S",,,,F22,No,1013650,,51227
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,2019-12-31,,2019-12,2603,,,,,50735,,,Polesign,2630,M,P,S,3223,R22,2630,OK,"Lakeshore Ave. at Foothill Blvd., Oakland, FS N",,,,F22,No,1032190,,50735
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,51353,,,Polesign,2630,M,P,S,3224,R22,2630,OK,"Lakeshore Ave. at Hanover Ave., Oakland, NS S",,,,F22,No,1013690,,51353
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,2022-01-21,,2022-05,2603,,,,,51224,,,Polesign,2630,M,P,S,3225,R22,2630,OK,"Lincoln Ave. at Hearst Ave., Oakland, NS N",,,,F22,No,1014120,,51224
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,56112,,,Polesign,2630,M,P,S,3226,R22,2630,OK,"Linda Ave. at Rose Ave., Oakland, NS E",,,,F22,No,1014200,,56112
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,50602,,,Polesign,2630,M,P,S,3227,R22,2630,OK,"Martin Luther King Jr. Way at 55th St., Oakland, FS N",,,,F22,,1032070,,50602
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,56156,,,Polesign,2630,M,P,S,3228,R22,2630,OK,"Martin Luther King Jr. Way at 59th St., Oakland, FS S",,,,F22,No,1016290,,56156
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,52425,,,Polesign,2630,M,P,S,3229,R22,2630,OK,"Martin Luther King Jr. Way at 59th St., Oakland, NS N",,,,F22,,1016280,,52425
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,54565,,,Polesign,2630,M,P,S,3230,R22,2630,OK,"Martin Luther King Jr. Way at 61st St., Oakland, FS S",,,,F22,No,1016300,,54565
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2021-12,2603,,,,,55341,,,Polesign,2630,M,P,S,3231,R22,2630,OK,"Martin Luther King Jr. Way at Aileen St., Oakland, NS S",,,,F22,No,1016320,,55341
Yes,ACTransit,,Oakland,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,52198,,,Polesign,2630,M,P,S,3232,R22,2630,OK,"Peralta St. at 10th St., Oakland, FS",,Oakland,,F22,No,9905810,,52198
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,54229,,,Polesign,2630,M,P,S,3233,R22,2630,OK,"Peralta St. at 28th St., Oakland, FS S",,,,F22,No,1030230,,54229
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,59288,,,Polesign,2630,M,P,S,3234,R22,2630,OK,"Peralta St. at Louise St., Oakland, NS S",,,,F22,No,1030220,,59288
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,55697,,,Polesign,2630,M,P,S,3235,R22,2630,OK,"Seminary Ave. at Tevis St., Oakland, NS W",,,,F22,No,1018940,,55697
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2022-01,2603,,,,,55334,,,Polesign,2630,M,P,S,3236,R22,2630,OK,"Topanga Dr. at Capistrano Dr., Oakland, NS W",,,,F22,No,1020720,,55334
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,51174,,,Polesign,2630,M,P,S,3237,R22,2630,OK,"Union St. at 10th St., Oakland, FS S",,,,F22,No,1020830,,51174
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,52582,,,Polesign,2630,M,P,S,3238,R22,2630,OK,"Union St. at 7th St., Oakland, FS N",,,,F22,No,1020840,,52582
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,,,2019-12,2603,,,,,58011,,,Polesign,2630,M,P,S,3239,R22,2630,OK,"Union St. at 8th St., Oakland, FS N",,,,F22,No,1020850,,58011
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,2019-12-31,,2019-12,2603,,,,,57754,,,Polesign,2630,M,P,S,3240,R22,2630,OK,"Walavista Ave. at Lakeshore Ave., Oakland, NS W",,,,F22,No,1021160,,57754
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,2020-08-09,,2021-12,2603,,,,,51700,,,Polesign,2630,M,P,S,3241,R22,2630,OK,"West Grand Ave. at Adeline St., Oakland, FS E",,,,,No,1020890,,51700
Yes,ACTransit,,Oakland,1997,Oakland,,Polecrew,2630,,,,,2020-08-09,,2021-12,2603,,,,,53083,,,Polesign,2630,M,P,S,3242,R22,2630,OK,"West Grand Ave. at Mandela Parkway, Oakland, FS E",,Oakland,,Newmap,No,9908200,,53083
Yes,ACTransit,,,1997,Oakland,,Polecrew,2630,,,,,2020-08-09,,2021-12,2603,,,,,53535,,,Polesign,2630,M,P,S,3243,R22,2630,OK,"West Grand Ave. at Market St., Oakland, FS E",,,,,No,1020990,,53535
